2024-05-16 17:24:55,661 INFO    StreamThr :335369 [internal.py:wandb_internal():86] W&B internal server running at pid: 335369, started at: 2024-05-16 17:24:55.661495
2024-05-16 17:24:55,663 DEBUG   HandlerThread:335369 [handler.py:handle_request():146] handle_request: status
2024-05-16 17:24:55,664 INFO    WriterThread:335369 [datastore.py:open_for_write():87] open: /home/minjae/ws/MotionRGBD/wandb/run-20240516_172455-0xwyt0gp/run-0xwyt0gp.wandb
2024-05-16 17:24:55,664 DEBUG   SenderThread:335369 [sender.py:send():379] send: header
2024-05-16 17:24:55,667 DEBUG   SenderThread:335369 [sender.py:send():379] send: run
2024-05-16 17:24:56,220 INFO    SenderThread:335369 [dir_watcher.py:__init__():211] watching files in: /home/minjae/ws/MotionRGBD/wandb/run-20240516_172455-0xwyt0gp/files
2024-05-16 17:24:56,220 INFO    SenderThread:335369 [sender.py:_start_run_threads():1124] run started: 0xwyt0gp with start time 1715847895.661179
2024-05-16 17:24:56,224 DEBUG   HandlerThread:335369 [handler.py:handle_request():146] handle_request: check_version
2024-05-16 17:24:56,225 DEBUG   SenderThread:335369 [sender.py:send_request():406] send_request: check_version
2024-05-16 17:24:56,270 DEBUG   HandlerThread:335369 [handler.py:handle_request():146] handle_request: run_start
2024-05-16 17:24:56,274 DEBUG   HandlerThread:335369 [system_info.py:__init__():26] System info init
2024-05-16 17:24:56,274 DEBUG   HandlerThread:335369 [system_info.py:__init__():41] System info init done
2024-05-16 17:24:56,274 INFO    HandlerThread:335369 [system_monitor.py:start():194] Starting system monitor
2024-05-16 17:24:56,275 INFO    SystemMonitor:335369 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-16 17:24:56,275 INFO    SystemMonitor:335369 [interfaces.py:start():190] Started cpu monitoring
2024-05-16 17:24:56,275 INFO    HandlerThread:335369 [system_monitor.py:probe():214] Collecting system info
2024-05-16 17:24:56,275 INFO    SystemMonitor:335369 [interfaces.py:start():190] Started disk monitoring
2024-05-16 17:24:56,276 INFO    SystemMonitor:335369 [interfaces.py:start():190] Started gpu monitoring
2024-05-16 17:24:56,277 INFO    SystemMonitor:335369 [interfaces.py:start():190] Started memory monitoring
2024-05-16 17:24:56,277 INFO    SystemMonitor:335369 [interfaces.py:start():190] Started network monitoring
2024-05-16 17:24:56,282 DEBUG   HandlerThread:335369 [system_info.py:probe():150] Probing system
2024-05-16 17:24:56,286 DEBUG   HandlerThread:335369 [system_info.py:_probe_git():135] Probing git
2024-05-16 17:24:56,291 DEBUG   HandlerThread:335369 [system_info.py:_probe_git():143] Probing git done
2024-05-16 17:24:56,291 DEBUG   HandlerThread:335369 [system_info.py:probe():198] Probing system done
2024-05-16 17:24:56,291 DEBUG   HandlerThread:335369 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-28-generic-x86_64-with-glibc2.35', 'python': '3.9.19', 'heartbeatAt': '2024-05-16T08:24:56.282984', 'startedAt': '2024-05-16T08:24:55.658373', 'docker': None, 'cuda': None, 'args': ('--local-rank=0', '--config', 'config/NvGesture_init.yml', '--nprocs', '1'), 'state': 'running', 'program': '/home/minjae/ws/MotionRGBD/tools/train.py', 'codePathLocal': 'tools/train.py', 'codePath': 'tools/train.py', 'git': {'remote': 'https://github.com/MinjaeKim2024/tmp_action_recog.git', 'commit': 'df700dc51919f8b8754b40c5b611090d8f31942d'}, 'email': 'dylankim@rgarobot.com', 'root': '/home/minjae/ws/MotionRGBD', 'host': 'minjae-Vivobook-ASUSLaptop-K3605VV-K3605VV', 'username': 'minjae', 'executable': '/home/minjae/anaconda3/envs/gesture/bin/python', 'cpu_count': 14, 'cpu_count_logical': 20, 'cpu_freq': {'current': 1342.57935, 'min': 400.0, 'max': 4400.0}, 'cpu_freq_per_core': [{'current': 4506.088, 'min': 400.0, 'max': 4800.0}, {'current': 400.0, 'min': 400.0, 'max': 4800.0}, {'current': 1070.794, 'min': 400.0, 'max': 4800.0}, {'current': 3291.161, 'min': 400.0, 'max': 4800.0}, {'current': 3771.041, 'min': 400.0, 'max': 5000.0}, {'current': 400.418, 'min': 400.0, 'max': 5000.0}, {'current': 4374.93, 'min': 400.0, 'max': 5000.0}, {'current': 400.0, 'min': 400.0, 'max': 5000.0}, {'current': 400.0, 'min': 400.0, 'max': 4800.0}, {'current': 4742.596, 'min': 400.0, 'max': 4800.0}, {'current': 1902.724, 'min': 400.0, 'max': 4800.0}, {'current': 3870.837, 'min': 400.0, 'max': 4800.0}, {'current': 2503.738, 'min': 400.0, 'max': 3700.0}, {'current': 400.0, 'min': 400.0, 'max': 3700.0}, {'current': 400.0, 'min': 400.0, 'max': 3700.0}, {'current': 400.0, 'min': 400.0, 'max': 3700.0}, {'current': 400.0, 'min': 400.0, 'max': 3700.0}, {'current': 400.0, 'min': 400.0, 'max': 3700.0}, {'current': 400.0, 'min': 400.0, 'max': 3700.0}, {'current': 696.454, 'min': 400.0, 'max': 3700.0}], 'disk': {'/': {'total': 375.7898597717285, 'used': 179.28959274291992}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 15.239032745361328}}
2024-05-16 17:24:56,291 INFO    HandlerThread:335369 [system_monitor.py:probe():224] Finished collecting system info
2024-05-16 17:24:56,291 INFO    HandlerThread:335369 [system_monitor.py:probe():227] Publishing system info
2024-05-16 17:24:56,291 DEBUG   HandlerThread:335369 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-16 17:24:57,221 INFO    Thread-12 :335369 [dir_watcher.py:_on_file_created():271] file/dir created: /home/minjae/ws/MotionRGBD/wandb/run-20240516_172455-0xwyt0gp/files/conda-environment.yaml
2024-05-16 17:24:57,861 DEBUG   HandlerThread:335369 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-16 17:24:57,861 INFO    HandlerThread:335369 [system_monitor.py:probe():229] Finished publishing system info
2024-05-16 17:24:57,864 DEBUG   SenderThread:335369 [sender.py:send():379] send: files
2024-05-16 17:24:57,864 INFO    SenderThread:335369 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-16 17:24:57,905 DEBUG   HandlerThread:335369 [handler.py:handle_request():146] handle_request: python_packages
2024-05-16 17:24:57,906 DEBUG   HandlerThread:335369 [handler.py:handle_request():146] handle_request: stop_status
2024-05-16 17:24:57,906 DEBUG   SenderThread:335369 [sender.py:send_request():406] send_request: python_packages
2024-05-16 17:24:57,906 DEBUG   SenderThread:335369 [sender.py:send_request():406] send_request: stop_status
2024-05-16 17:24:57,907 DEBUG   HandlerThread:335369 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-16 17:24:58,221 INFO    Thread-12 :335369 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/minjae/ws/MotionRGBD/wandb/run-20240516_172455-0xwyt0gp/files/conda-environment.yaml
2024-05-16 17:24:58,221 INFO    Thread-12 :335369 [dir_watcher.py:_on_file_created():271] file/dir created: /home/minjae/ws/MotionRGBD/wandb/run-20240516_172455-0xwyt0gp/files/wandb-metadata.json
2024-05-16 17:24:58,221 INFO    Thread-12 :335369 [dir_watcher.py:_on_file_created():271] file/dir created: /home/minjae/ws/MotionRGBD/wandb/run-20240516_172455-0xwyt0gp/files/requirements.txt
2024-05-16 17:24:58,269 DEBUG   SenderThread:335369 [sender.py:send():379] send: telemetry
2024-05-16 17:24:58,473 DEBUG   SenderThread:335369 [sender.py:send():379] send: telemetry
2024-05-16 17:24:58,538 DEBUG   SenderThread:335369 [sender.py:send():379] send: telemetry
2024-05-16 17:24:58,626 INFO    wandb-upload_0:335369 [upload_job.py:push():131] Uploaded file /tmp/tmp9vdym1q5wandb/amf6ujr8-wandb-metadata.json
2024-05-16 17:24:58,738 DEBUG   SenderThread:335369 [sender.py:send():379] send: telemetry
2024-05-16 17:24:58,862 DEBUG   SenderThread:335369 [sender.py:send():379] send: telemetry
2024-05-16 17:24:59,102 DEBUG   SenderThread:335369 [sender.py:send():379] send: exit
2024-05-16 17:24:59,102 INFO    SenderThread:335369 [sender.py:send_exit():586] handling exit code: 2
2024-05-16 17:24:59,102 INFO    SenderThread:335369 [sender.py:send_exit():588] handling runtime: 2
2024-05-16 17:24:59,102 INFO    SenderThread:335369 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-16 17:24:59,102 INFO    SenderThread:335369 [sender.py:send_exit():594] send defer
2024-05-16 17:24:59,103 DEBUG   HandlerThread:335369 [handler.py:handle_request():146] handle_request: defer
2024-05-16 17:24:59,103 INFO    HandlerThread:335369 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-16 17:24:59,103 DEBUG   SenderThread:335369 [sender.py:send_request():406] send_request: defer
2024-05-16 17:24:59,103 INFO    SenderThread:335369 [sender.py:send_request_defer():610] handle sender defer: 0
2024-05-16 17:24:59,103 INFO    SenderThread:335369 [sender.py:transition_state():614] send defer: 1
2024-05-16 17:24:59,103 DEBUG   HandlerThread:335369 [handler.py:handle_request():146] handle_request: defer
2024-05-16 17:24:59,103 INFO    HandlerThread:335369 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-16 17:24:59,103 DEBUG   SenderThread:335369 [sender.py:send_request():406] send_request: defer
2024-05-16 17:24:59,103 INFO    SenderThread:335369 [sender.py:send_request_defer():610] handle sender defer: 1
2024-05-16 17:24:59,103 INFO    SenderThread:335369 [sender.py:transition_state():614] send defer: 2
2024-05-16 17:24:59,104 DEBUG   HandlerThread:335369 [handler.py:handle_request():146] handle_request: defer
2024-05-16 17:24:59,104 INFO    HandlerThread:335369 [handler.py:handle_request_defer():172] handle defer: 2
2024-05-16 17:24:59,104 INFO    HandlerThread:335369 [system_monitor.py:finish():203] Stopping system monitor
2024-05-16 17:24:59,104 DEBUG   SystemMonitor:335369 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-16 17:24:59,104 DEBUG   SystemMonitor:335369 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-16 17:24:59,104 DEBUG   SystemMonitor:335369 [system_monitor.py:_start():183] Publishing last batch of metrics
